Dataset,NetworkName,Encoding,1st Hidden Units,2nd Hidden Units,3rd Hidden Units,Window Size,Padding,Batch Size,LR,Epochs,ML_Dataset,True Positives,False Positives,True Negatives,False Negatives,Accuracy,Recall,Precision,Specificity,F1 score,AUROC,Test Run Time (s),Train time (s)
RefSeq,CNNLSTMNet_RefSeq_One_hot_2_128_3_16_0,One_hot,21,128,16,3,0,512,0.001,10,Test,[43065 13131  7094  4564  6799 11125  3023  1766  4810],[104191  12483   3869    978   4476   2163    153     33   1039],[ 68951 191066 196763 204501 197731 202211 201856 204676 200956],[ 8555  8082 17036 14719 15756  9263 19730 18287 17957],"[0.49837606 0.90850322 0.90699051 0.93016168 0.90998478 0.949164
 0.91153754 0.91849156 0.91548393]","[0.83426966 0.61900721 0.29399088 0.23668516 0.30144092 0.54566412
 0.1328616  0.08806662 0.2112707 ]","[0.29244988 0.51264933 0.64708565 0.82352941 0.60301552 0.83722155
 0.9518262  0.98165648 0.8223628 ]","[0.39823382 0.93867324 0.98071594 0.99524039 0.97786427 0.98941646
 0.99924261 0.9998388  0.99485631]","[0.43308393 0.56083029 0.40429715 0.36769386 0.40195093 0.66070792
 0.23317521 0.1616328  0.33617557]",0.8476140242862372,12.696844816207886,995.7437610626221

RefSeq,CNNNet_RefSeq_One_hot_2_128_3_16_0,One_hot,21,128,16,3,0,512,0.001,10,Train,[152220  47489  72609  95719  83289  20454  24630  29133  74652],[37604 31092 37328 21630 21711  5633  7803  5318 28503],[497947 674878 671259 675389 679256 769343 762431 756927 690484],[109046  43358  15621   4079  12561   1387   1953   5439   3178],"[0.81595523 0.90656575 0.93354936 0.96773538 0.95698887 0.99118995
 0.98775629 0.98650004 0.96024056]","[0.5826246  0.52273603 0.82295138 0.95912744 0.86895149 0.93649558
 0.92653199 0.84267615 0.95916742]","[0.80190071 0.60433184 0.66046008 0.81567802 0.79322857 0.78406869
 0.75941171 0.84563583 0.72368765]","[0.92978446 0.95595847 0.94732051 0.96896785 0.96902707 0.99273139
 0.98986931 0.99302324 0.96035672]","[0.67489858 0.56058031 0.73280617 0.88160555 0.8293652  0.8535303
 0.8346889  0.8441534  0.82495234]",0.9678295522616802,33.020286321640015,280.2395462989807

RefSeq,CNNNet_RefSeq_One_hot_2_128_3_16_0,One_hot,21,128,16,3,0,512,0.001,10,Validation,[37975 10534 12771  7097  9124  2411  2398  5114 13630],[24689 11124 21211 11558 12662  2208  5390  2077 13006],[114758 172591 160828 178300 177013 188822 192873 178885 171837],[27557 10730 10169  8024  6180 11538  4318 18903  6506],"[0.74511535 0.8933842  0.84691115 0.90446826 0.90807839 0.93293947
 0.95263905 0.89764805 0.90480976]","[0.57948788 0.49539127 0.55671316 0.46934727 0.596184   0.17284393
 0.35705777 0.21293251 0.6768971 ]","[0.60600983 0.48637917 0.37581661 0.3804342  0.41880106 0.52197445
 0.3079096  0.71116674 0.51171347]","[0.82295066 0.93944969 0.88348101 0.93912292 0.93324371 0.98844161
 0.97281389 0.98852245 0.92963758]","[0.59245218 0.49084386 0.4487193  0.42023922 0.49199245 0.2596941
 0.3306674  0.32773648 0.58282733]",0.8562702803619174,4.88293981552124,280.2395462989807

RefSeq,CNNNet_RefSeq_One_hot_2_128_3_16_0,One_hot,21,128,16,3,0,512,0.001,10,Test,[20805 10990 15446  9100 14886 12333  9756  8892 15878],[26416  8794 25626 11703 13187  4382  2741  1056 12771],[146726 194755 175006 193776 189020 199992 199268 203653 189224],[30815 10223  8684 10183  7669  8055 12997 11161  6889],"[0.74537066 0.9153905  0.84734964 0.90262589 0.90720851 0.94466591
 0.92997927 0.94564473 0.9125297 ]","[0.40304146 0.51807854 0.64011604 0.47191827 0.6599867  0.60491466
 0.42877862 0.44342492 0.69741292]","[0.44058787 0.55549939 0.37607129 0.43743691 0.53026039 0.73784026
 0.78066736 0.89384801 0.55422528]","[0.84743159 0.95679664 0.87227362 0.94304527 0.93478465 0.97855892
 0.9864313  0.99484146 0.93677566]","[0.42097915 0.53613679 0.47378915 0.45402385 0.58805404 0.66479799
 0.55353191 0.59278024 0.61762875]",0.8813207484758245,5.5028955936431885,280.2395462989807

RefSeq,LSTMNet_RefSeq_One_hot_2_128_3_32_0,One_hot,21,128,32,3,0,512,0.001,10,Train,[233039  53764  85167  99711  94940  21057  26553  34033  77644],[38799 21778  3236   969  4765    19   128   170  1045],[496752 684192 705351 696050 696202 774957 770106 762075 717942],[28227 37083  3063    87   910   784    30   539   186],"[0.91588282 0.92612984 0.9920948  0.99867473 0.99287791 0.99899224
 0.99980171 0.99911021 0.9984551 ]","[0.89196068 0.59180821 0.96528392 0.99912824 0.990506   0.96410421
 0.99887146 0.98440935 0.99761018]","[0.85727161 0.71171004 0.96339491 0.99037545 0.95220902 0.9990985
 0.99520258 0.99502968 0.98671987]","[0.92755312 0.96915166 0.99543316 0.99860979 0.99320225 0.99997548
 0.99983382 0.99977697 0.99854657]","[0.87427219 0.64624464 0.96433849 0.99473259 0.97098003 0.98128947
 0.99703364 0.98969102 0.99213514]",0.9913978093412094,63.80269193649292,1227.4553496837616

RefSeq,LSTMNet_RefSeq_One_hot_2_128_3_32_0,One_hot,21,128,32,3,0,512,0.001,10,Validation,[55992  9758  4235  1354  3421    74     1   766  1137],[97725 14359  6180  1807  6303   141   355   244  1127],[ 41722 169356 175859 188051 183372 190889 197908 180718 183716],[ 9540 11506 18705 13767 11883 13875  6715 23251 18999],"[0.47670249 0.87381634 0.87859732 0.92402149 0.91127872 0.93162226
 0.96550866 0.8853785  0.90181433]","[8.54422267e-01 4.58897667e-01 1.84612031e-01 8.95443423e-02
 2.23536330e-01 5.30503979e-03 1.48898154e-04 3.18940750e-02
 5.64660310e-02]","[0.36425379 0.40461086 0.40662506 0.42834546 0.35180995 0.34418605
 0.00280899 0.75841584 0.50220848]","[0.29919611 0.92184089 0.96605123 0.99048236 0.96676947 0.9992619
 0.99820945 0.99865165 0.99390293]","[5.10761737e-01 4.30047817e-01 2.53934942e-01 1.48123838e-01
 2.73373821e-01 1.04490257e-02 2.82805430e-04 6.12138890e-02
 1.01517857e-01]",0.756616164209613,13.60979962348938,1227.4553496837616

RefSeq,LSTMNet_RefSeq_One_hot_2_128_3_32_0,One_hot,21,128,32,3,0,512,0.001,10,Test,[44424 12159  8566  4778  6689  5016  1481  1423  4395],[104954  13504   7014   2295   6526    176    132    267    963],[ 68188 190045 193618 203184 195681 204198 201877 204442 201032],[ 7196  9054 15564 14505 15866 15372 21272 18630 18372],"[0.50102775 0.89963606 0.89954708 0.92525427 0.90037462 0.93082461
 0.90477038 0.9159244  0.91397567]","[0.86059667 0.57318625 0.35499378 0.24778302 0.29656395 0.24602707
 0.06509032 0.07096195 0.19304256]","[0.29739319 0.47379496 0.54980745 0.67552665 0.50616723 0.96610169
 0.91816491 0.84201183 0.82026876]","[0.39382703 0.93365725 0.96504047 0.98883098 0.96772614 0.99913883
 0.99934656 0.99869571 0.99523256]","[0.44203425 0.51877293 0.43142785 0.36257399 0.37400056 0.39218139
 0.12156283 0.1308927  0.31253333]",0.8288612459474416,14.69166350364685,1227.4553496837616

RefSeq,CNNLSTMNet_RefSeq_One_hot_2_128_3_32_0,One_hot,21,128,32,3,0,512,0.001,10,Train,[250436  49475  85021  99496  94589  21815  26468  34523  77634],[43379  7866  1903   285  2800    94    55   337   641],[492172 698104 706684 696734 698167 774882 770179 761908 718346],[10830 41372  3209   302  1261    26   115    49   196],"[0.93196807 0.93820664 0.99358447 0.99926332 0.99490347 0.9998494
 0.99978665 0.99951557 0.99894957]","[0.95854799 0.54459696 0.96362915 0.99697389 0.98684403 0.99880958
 0.99567393 0.99858267 0.99748169]","[0.85235948 0.86282067 0.97810731 0.99714374 0.97124932 0.99570953
 0.99792633 0.99033276 0.99181092]","[0.91900118 0.98885788 0.99731437 0.99959112 0.99600552 0.99987871
 0.99992859 0.99955788 0.99910847]","[0.90234038 0.66773288 0.97081425 0.99705881 0.97898457 0.99725714
 0.99679886 0.9944406  0.99463822]",0.9950866176284797,57.43597149848938,1070.5693521499634

RefSeq,CNNLSTMNet_RefSeq_One_hot_2_128_3_32_0,One_hot,21,128,32,3,0,512,0.001,10,Validation,[61126  8282  3378  1071  3744   329   325  1362  1723],[107923   5194   3147    905   4675    314    265    266    950],[ 31524 178521 178892 188953 185000 190716 197998 180696 183893],[ 4406 12982 19562 14050 11560 13620  6391 22655 18413],"[0.45199752 0.9113275  0.88921304 0.92704131 0.92079676 0.9320223
 0.96752838 0.88817879 0.90553666]","[0.93276567 0.38948457 0.14725371 0.07082865 0.24464192 0.02358592
 0.0483919  0.05670983 0.08556814]","[0.36158747 0.61457406 0.51770115 0.54200405 0.4447084  0.51166407
 0.55084746 0.83660934 0.64459409]","[0.22606438 0.97172795 0.9827125  0.99523328 0.97535258 0.99835628
 0.99866339 0.99853008 0.9948605 ]","[0.52115048 0.47679908 0.22928899 0.12528514 0.31564305 0.0450932
 0.08896797 0.10621954 0.15108071]",0.7869412873787884,11.715678453445435,1070.5693521499634

RefSeq,CNNLSTMNet_RefSeq_One_hot_2_128_3_32_0,One_hot,21,128,32,3,0,512,0.001,10,Test,[46888 10936  8643  4852  6197  7395  1379  2966  4884],[112701   6362   4689   1251   3979    322    127    288    903],[ 60441 197187 195943 204228 198228 204052 201882 204421 201092],[ 4732 10277 15487 14431 16358 12993 21374 17087 17883],"[0.47752289 0.92597058 0.91023394 0.93022842 0.90951762 0.94075956
 0.90433881 0.92269601 0.91641826]","[0.9083301  0.51553293 0.35818483 0.2516206  0.27475061 0.36271336
 0.06060739 0.14790804 0.21452102]","[0.29380471 0.63221182 0.64828983 0.79501884 0.60898192 0.95827394
 0.91567065 0.91149355 0.8439606 ]","[0.34908341 0.96874463 0.97662885 0.99391179 0.98032215 0.99842446
 0.99937132 0.99859312 0.99552959]","[0.44399623 0.56794163 0.46142758 0.38225794 0.37866243 0.52624088
 0.11368976 0.25451581 0.34208867]",0.843928716227532,12.957897186279297,1070.5693521499634

RefSeq,CNNNet_RefSeq_One_hot_2_128_3_32_0,One_hot,21,128,32,3,0,512,0.001,10,Train,[204797  41453  78114  96674  79306  21755  26490  32821  73709],[60140 16646 26886  8691  8632  2369  2999  6224  9111],[475411 689324 681701 688328 692335 772607 767235 756021 709876],[56469 49394 10116  3124 16544    86    93  1751  4121],"[0.85365649 0.91712024 0.95356274 0.98517225 0.96840429 0.99691899
 0.99611956 0.98999143 0.98339393]","[0.78386395 0.45629465 0.88534512 0.96869677 0.82739697 0.99606245
 0.99650152 0.94935208 0.94705127]","[0.77300264 0.71348904 0.74394286 0.9175153  0.90183993 0.90179904
 0.89830106 0.84059419 0.88999034]","[0.88770444 0.97642109 0.96205688 0.98753119 0.98768558 0.99694313
 0.99610638 0.99183465 0.987328  ]","[0.77839541 0.55661783 0.808508   0.94241164 0.86301608 0.9465898
 0.94485661 0.89166904 0.91763461]",0.9790609405974041,34.31116533279419,297.1457505226135

RefSeq,CNNNet_RefSeq_One_hot_2_128_3_32_0,One_hot,21,128,32,3,0,512,0.001,10,Validation,[50034  8914 13322  4763  7866  1795   701  5453  8935],[52093  6414 18418  6000  7644  1504  3711  2170  5242],[ 87354 177301 163621 183858 182031 189526 194552 178792 179601],[15498 12350  9618 10358  7438 12154  6015 18564 11201],"[0.67025403 0.90845892 0.86322501 0.9201967  0.92642173 0.93336878
 0.95255124 0.89884817 0.91978203]","[0.76350485 0.41920617 0.58073235 0.31499239 0.51398327 0.12868306
 0.10437761 0.22704751 0.44373262]","[0.48991941 0.5815501  0.41972275 0.44253461 0.50715667 0.54410427
 0.15888486 0.71533517 0.63024617]","[0.62643155 0.96508723 0.89882388 0.96839743 0.95969949 0.99212689
 0.98128244 0.98800853 0.9716408 ]","[0.59685433 0.48721032 0.4872714  0.36802658 0.51054715 0.20814007
 0.1259885  0.34469027 0.52079387]",0.8561994479298914,5.297500371932983,297.1457505226135

RefSeq,CNNNet_RefSeq_One_hot_2_128_3_32_0,One_hot,21,128,32,3,0,512,0.001,10,Test,[31631  9470 15351  8290 13009 13365  7280 10843 11194],[51250  6507 20222  6970  7795  2564  1664  1700  5657],[121892 197042 180410 198509 194412 201810 200345 203009 196338],[19989 11743  8779 10993  9546  7023 15473  9210 11573],"[0.68304696 0.918803   0.87097018 0.92007991 0.92284728 0.95734599
 0.92375491 0.95145977 0.92334113]","[0.61276637 0.44642436 0.63617903 0.42991236 0.5767679  0.65553267
 0.31995781 0.5407171  0.49167655]","[0.38164356 0.59272705 0.43153515 0.54325033 0.62531244 0.83903572
 0.81395349 0.86446624 0.66429292]","[0.70400018 0.96803227 0.8992085  0.96607926 0.96145039 0.98745437
 0.99176274 0.99169553 0.97199436]","[0.47034595 0.50927669 0.51424552 0.47998147 0.60005996 0.73601894
 0.45934947 0.66529636 0.56509667]",0.8852214755387648,5.7244977951049805,297.1457505226135

RefSeq,LSTMNet_RefSeq_One_hot_2_128_3_64_0,One_hot,21,128,64,3,0,512,0.001,10,Train,[232949  63335  85173  99451  94901  21841  26371  33836  76561],[29675 21020  3352   834  6195   801   103   134   285],[505876 684950 705235 696185 694772 774175 770131 762111 718702],[28317 27512  3057   347   949     0   212   736  1269],"[0.92722043 0.93909266 0.99195675 0.99851785 0.99103433 0.99899475
 0.99960468 0.99890816 0.99804974]","[0.89161621 0.69716116 0.96535192 0.99652298 0.99009911 1.
 0.99202498 0.9787111  0.98369523]","[0.88700576 0.75081501 0.96213499 0.9916837  0.93872161 0.96462327
 0.99610939 0.99605534 0.99629128]","[0.94458978 0.97022536 0.99526946 0.99880348 0.99116221 0.99896642
 0.99986627 0.9998242  0.99960361]","[0.88930501 0.72299403 0.96374077 0.99409745 0.9637261  0.98199312
 0.99406299 0.98730705 0.98995319]",0.9939303279184482,65.83759188652039,1425.1205637454987

RefSeq,LSTMNet_RefSeq_One_hot_2_128_3_64_0,One_hot,21,128,64,3,0,512,0.001,10,Validation,[55762 10301  3821   934  5117   829   165   820  1439],[89421 16321  6373  1982  9686  1027   414   143   424],[ 50026 167394 175666 187876 179989 190003 197849 180819 184419],[ 9770 10963 19119 14187 10187 13120  6551 23197 18697],"[0.51609189 0.86689368 0.87563604 0.92111875 0.9030486  0.93098317
 0.96602091 0.88613468 0.90671727]","[0.85091253 0.48443378 0.16656495 0.0617684  0.33435703 0.05943078
 0.0245682  0.03414248 0.07146404]","[0.38408078 0.38693562 0.37482833 0.32030178 0.34567317 0.44665948
 0.28497409 0.85150571 0.77241009]","[0.35874562 0.91116131 0.96499102 0.98956062 0.9489337  0.99462388
 0.99791186 0.99920978 0.99770616]","[0.52926465 0.43023013 0.23063922 0.10356489 0.33992095 0.10490351
 0.04523646 0.06565252 0.13082413]",0.7741299820480609,14.39484977722168,1425.1205637454987

RefSeq,LSTMNet_RefSeq_One_hot_2_128_3_64_0,One_hot,21,128,64,3,0,512,0.001,10,Test,[41280 12913  9307  5418  8826  9984  2198  1528  3911],[92849 15836  7203  1948  9314  1327   120    56   744],[ 80293 187713 193429 203531 192893 203047 201889 204653 201251],[10340  8300 14823 13865 13729 10404 20555 18525 18856],"[0.54089659 0.8926153  0.90200301 0.92964558 0.89747822 0.94780701
 0.90801381 0.91733033 0.91279665]","[0.79969004 0.6087305  0.38570245 0.28097288 0.39131013 0.48969982
 0.09660265 0.07619808 0.17178372]","[0.30776342 0.44916345 0.56371896 0.73554168 0.48654906 0.88268058
 0.94823123 0.96464646 0.84017186]","[0.46374074 0.92220055 0.96409845 0.99051971 0.95393829 0.993507
 0.99940597 0.99972644 0.99631674]","[0.44447076 0.51691285 0.45802165 0.40661939 0.43376336 0.62992523
 0.17534203 0.14123954 0.28524542]",0.8394793528463429,16.115106105804443,1425.1205637454987

RefSeq,CNNLSTMNet_RefSeq_One_hot_2_128_3_64_0,One_hot,21,128,64,3,0,512,0.001,10,Train,[248780  61623  84749  99727  94913  21787  25801  34561  77510],[31684 10443  1427   640  2683    26    15   277   171],[503867 695527 707160 696379 698284 774950 770219 761968 718816],[12486 29224  3481    71   937    54   782    11   320],"[0.94456695 0.95021818 0.99384049 0.9991077  0.99545692 0.9998996
 0.99899977 0.99963856 0.9993838 ]","[0.95220963 0.67831629 0.9605463  0.99928856 0.99022431 0.99752759
 0.9705827  0.99968182 0.99588847]","[0.88703006 0.85509117 0.98344087 0.9936234  0.97250912 0.99880805
 0.99941896 0.99204891 0.99779869]","[0.9408385  0.98520759 0.99798613 0.9990818  0.99617243 0.99996645
 0.99998053 0.9996366  0.99976217]","[0.91846492 0.75651421 0.97185877 0.99644793 0.98128677 0.99816741
 0.98478979 0.99585074 0.99684267]",0.9963466206397131,60.348061084747314,1240.6594071388245

RefSeq,CNNLSTMNet_RefSeq_One_hot_2_128_3_64_0,One_hot,21,128,64,3,0,512,0.001,10,Validation,[60332  9625  2825  1102  2923   243   102   894   605],[108880   7677   2788   1348   4532    134    161    302    506],[ 30567 176038 179251 188510 185143 190896 198102 180660 184337],[ 5200 11639 20115 14019 12381 13706  6614 23123 19531],"[0.44345518 0.90576596 0.8882666  0.92503134 0.91748911 0.93248089
 0.96694783 0.88572    0.90224852]","[0.92064945 0.45264296 0.12314734 0.07287878 0.19099582 0.0174206
 0.01518761 0.03722363 0.03004569]","[0.35654682 0.55629407 0.50329592 0.44979592 0.39208585 0.64456233
 0.3878327  0.74749164 0.54455446]","[0.21920156 0.95821245 0.9846846  0.99289996 0.9761065  0.99929854
 0.99918795 0.99833114 0.99726254]","[0.51402379 0.49914432 0.19787763 0.12543395 0.25686542 0.03392433
 0.02923055 0.0709158  0.05694922]",0.797375407583308,12.930300235748291,1240.6594071388245

RefSeq,CNNLSTMNet_RefSeq_One_hot_2_128_3_64_0,One_hot,21,128,64,3,0,512,0.001,10,Test,[45733 12362  8592  5316  5501  7222  1199  3093  4020],[110634  10542   3462   2197   3885    154     48    159    643],[ 62508 193007 197170 203282 198322 204220 201961 204550 201352],[ 5887  8851 15538 13967 17054 13166 21554 16960 18747],"[0.48158052 0.91371762 0.91546614 0.92808393 0.90683923 0.94073731
 0.90388945 0.92383499 0.91373097]","[0.88595506 0.58275586 0.35607128 0.27568324 0.24389271 0.35422798
 0.05269635 0.15424126 0.17657135]","[0.2924722  0.53973105 0.71279243 0.70757354 0.58608566 0.97912148
 0.96150762 0.95110701 0.86210594]","[0.36102159 0.94820903 0.98274453 0.98930791 0.98078702 0.99924648
 0.99976239 0.99922329 0.99681675]","[0.43976787 0.56041889 0.47490604 0.39677564 0.34444758 0.52024204
 0.09991667 0.2654366  0.29310973]",0.8441361840641628,14.296614170074463,1240.6594071388245

RefSeq,CNNNet_RefSeq_One_hot_2_128_3_64_0,One_hot,21,128,64,3,0,512,0.001,10,Train,[205082  62686  72337  95867  93034  21755  26580  34031  70362],[43982 38516  8024  2066 15797   279  1198  2576  2645],[491569 667454 700563 694953 685170 774697 769036 759669 716342],[56184 28161 15893  3931  2816    86     3   541  7468],"[0.87429234 0.91632081 0.96998433 0.99247381 0.97664081 0.99954193
 0.99849275 0.99608819 0.98730825]","[0.7849548  0.69001728 0.81986853 0.96061043 0.97062076 0.99606245
 0.99988715 0.9843515  0.90404728]","[0.82341085 0.61941464 0.90015057 0.97890394 0.85484834 0.98733775
 0.95687235 0.92963094 0.9637706 ]","[0.91787524 0.94544244 0.98867606 0.99703595 0.97746399 0.99963999
 0.99844463 0.99662051 0.99632121]","[0.80372308 0.65281256 0.85813596 0.96967092 0.90906337 0.99168091
 0.97790696 0.95620899 0.93295412]",0.9848298799671021,33.32432770729065,353.8302357196808

RefSeq,CNNNet_RefSeq_One_hot_2_128_3_64_0,One_hot,21,128,64,3,0,512,0.001,10,Validation,[48923 12779  9291  2998  9359  1231  1127  3945  5611],[57920 17492 11543  2752 12449  1140  2433  1654  2332],[ 81527 166223 170496 187106 177226 189890 195830 179308 182511],[16609  8485 13649 12123  5945 12718  5589 20072 14525],"[0.63640666 0.87326994 0.87709961 0.92743159 0.91026398 0.93239307
 0.96086428 0.89400865 0.91776231]","[0.7465513  0.60096877 0.40501308 0.19826731 0.61153947 0.08825005
 0.16780822 0.16425865 0.27865515]","[0.45789617 0.42215322 0.44595373 0.5213913  0.42915444 0.51919022
 0.31657303 0.70459011 0.70640816]","[0.58464506 0.90478731 0.93659051 0.98550496 0.93436668 0.99403235
 0.98772842 0.99085996 0.98738389]","[0.56763452 0.4959348  0.42449856 0.28728858 0.50436516 0.15085784
 0.21934605 0.26641005 0.39965811]",0.8514122066724261,5.315297603607178,353.8302357196808

RefSeq,CNNNet_RefSeq_One_hot_2_128_3_64_0,One_hot,21,128,64,3,0,512,0.001,10,Test,[31404 14257 12752  7449 15878 11320  7361  7948  9246],[55397 16770 11788  2784 14370  1369  1013  1056  2600],[117745 186779 188844 202695 187837 203005 200996 203653 199395],[20216  6956 11378 11834  6677  9068 15392 12105 13521],"[0.66358637 0.89443945 0.89693098 0.93496232 0.90635873 0.95356421
 0.92701168 0.94144473 0.92827524]","[0.60836885 0.67208787 0.52847078 0.38629881 0.70396808 0.55522857
 0.32351778 0.39634967 0.40611411]","[0.36179307 0.45950301 0.5196414  0.72793902 0.52492727 0.89211128
 0.87903033 0.88271879 0.78051663]","[0.68004875 0.91761198 0.94124566 0.98645117 0.92893421 0.9933015
 0.99498537 0.99484146 0.98712839]","[0.45374618 0.54582695 0.5240189  0.50474319 0.60140522 0.68446352
 0.47296559 0.54706267 0.53425014]",0.8856699596526507,5.914314270019531,353.8302357196808
